sweep,run_name,seed,model_type,node_encoder_name,dual_read,weather_mode,graph_mode,mask_physics_impossible,physics_weight,require_full_span,resolution,tstr_protocol,synthetic_source,target,metric,value
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,mae,223.76231384277344
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,mape,60.78630065917969
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,mbe,-49.82111740112305
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,nexport_violation_mag,0.055845075040250214
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,nmae,0.02519845876607809
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,nmbe,-0.005610486193820163
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,npinball_q10,0.004894089483999991
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,npinball_q50,0.012599229383039045
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,npinball_q90,0.009002176920572917
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,nrmse,0.07499709258208404
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,nsharpness,0.05905622877516188
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,pinball_q10,43.45951461791992
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,pinball_q50,111.88115692138672
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,pinball_q90,79.9393310546875
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,r2,0.7974971526285214
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,rmse,665.9741821289062
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,rmse_maxnorm,0.028905129060149193
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,sharpness,524.4193115234375
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,2,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,coverage,0.8694493533549388
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,2,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,efe,13.797381401062012
